自動 で,学習 さ せて
アップロード して くれて ね,それ
それ を,学習 さ せて
ディープ ラーニング で,学習 さ せて
学習 さ せて,見分け られる こと 出来たら
この,写真
写真 は,笹尾 先輩
笹尾 先輩 って,見分け られる こと 出来たら
見分け られる こと 出来たら が,なって る
ドア が,開く
開く,仕組み
仕組み に,なって る
なって る んだ,
これ まで,撮ら れ 続けて きた
１０ 分 近く,撮ら れ 続けて きた
ずーっと,撮ら れ 続けて きた
私 は,撮ら れ 続けて きた
タイタン に,撮ら れ 続けて きた
撮ら れ 続けて きた,
うん,わかった
わかった,
お 帰り,お 兄ちゃん
お 兄ちゃん,
その,話
話 を,聞いて
聞いて,理解 した
私 は,理解 した
昨日,熱く なって いた
南 くん が,熱く なって いた
熱く なって いた,理由
理由 を,理解 した
ようやく,理解 した
理解 した,気
気 が,した
した,
AI なくて じゃ,人
人,
南 くん が,わかる
自分 の,妹
妹 に,対して
対して,わかる
心配 性 気味に なる の も,わかる
ものすごく,わかる
わかる,気
気 が,した
した,
うん,ちょうだい
じゃー,ちょうだい
少し だけ,ちょうだい
ちょうだい,
ひょっとしたら,計算 する
南 くん は,計算 する
材料 の,量
量 を,計算 する
計算 する,ついで
ついで に,計算 して いた しれ ない
私 の,性格
性格 まで,計算 して いた しれ ない
一緒に,計算 して いた しれ ない
計算 して いた しれ ない の かも,
えっ と,した
さっき,聞こえた
ササオセンパイニンショウ って,聞こえた
聞こえた,気
気 が,した
した けど,それ
それ って,
違う よ,
で,私
なんで,私
私,
私 は,案内 さ れた
カレー を,食べ 終わる
食べ 終わる と,案内 さ れた
２ 階 の,奥
奥 に,ある
ある,萌 夢 ちゃん
萌 夢 ちゃん の,部屋
部屋 に,案内 さ れた
案内 さ れた,
AI を,使い たい
使い たい と,いう
いう,からに
からに は,困る
これ くらい,知って おいて もらわ ない
知って おいて もらわ ない と,困る
困る よ,
女子 大 生 って,聞いた
聞いた けど,間違え そうだ
声 だけ だ と,間違え そうだ
間違え なく,間違え そうだ
女子 高 生 と,間違え そうだ
間違え そうだ,
南 くん,そこ ない
ツッコむ,ところ
ところ は,そこ ない
そこ ない じゃ,
あ,畠山 課長
畠山 課長,
それ に,ダメだろ
吉川 さん は,こと
もう,５ 年 目
５ 年 目 だ よ ね,この
この,案件
案件 を,する の
ハンドリング,する の
する の は,こと
当然の,こと
こと だ けど,ダメだろ
そろそろ,ダメだろ
後輩 の,指導
指導 も,ダメだろ
して いか なきゃ,ダメだろ
ダメだろ,
と,言い たい
言い たい,とこ
とこ だ けど,足り ない
そもそも,足り ない
私 の,教育
教育 が,足り ない
足り ない と,いう
いう,こと ある
こと ある で も ので,落ち 込んで しまった
私 は,落ち 込んで しまった
やはり,落ち 込んで しまった
落ち 込んで しまった,
朱美 ちゃん,
むっ,
立川 家 の,兄妹 喧嘩
兄妹 喧嘩 は,もの
ここ まで,もの
壮絶な,もの
もの だった と は,絶句 する なかった
私 も,絶句 する なかった
絶句 する なかった しか,
お 兄ちゃん,
朱美 ちゃん,
そう,感じ
そんな,感じ
感じ,
まさに,呼ば れる
ベッド タウン と,呼ば れる
呼ば れる,街
街 な のだろう,
顎 に,当てて
指 を,当てて
当てて,整理 して いる
頭 の,中
中 を,整理 して いる
整理 して いる ようだった,
そんな,案件
無茶苦茶な,案件
案件 である,こと
こと は,間違え なかった
間違え なかった けど,決まって いる
一応,決まって いる
段取り だけ は,決まって いる
それなり に,決まって いる
決まって いる ようだった,
稀に,呼ば れる
ゼロ デイ 攻撃 と,呼ば れる
呼ば れる,後
いわゆる,もの
０ 日 以内 に,し なくて なら ない
対策,し なくて なら ない
し なくて なら ない は と,いう
いう,もの
もの が,存在 して しまう こと ある
存在 して しまう こと ある も けど,完了 した
通常 は,完了 した
対策 が,完了 した
全て,完了 した
完了 した,後
後 に,さ れる の
その,脆弱 性
脆弱 性 が,さ れる の
公 に,さ れる の
さ れる の が,常識
セキュリティー 業界 の,常識
常識 らしい,
相変わらず,面白い
面白い,こと
こと,言う
言う なぁ〜,
えっ,
鏡,
と は,いう
いう,もの
もの の,閉まって ない
さすが に,閉まって ない
鍵 は,閉まって ない
閉まって ない ようだ,
何かと,ある
ある と,遅れる
酔っぱらい 同士 の,お 客 様 トラブル
お 客 様 トラブル と やら で,遅れる
さらに,遅れる
電車 は,遅れる
遅れる,
に,して
して も,招く
南 くん,招く
その,誤解
誤解 を,招く
招く ような,説明
説明 は,やめて
やめて ね って,ツッコむ
もはや,ツッコむ
ツッコむ,気力
気力 も,失せて きた
失せて きた,
そんな,発言
発言 も,立た さ れた
許さ れ ない まま,立た さ れた
私 は,立た さ れた
萌 夢 ちゃん の,外
外 に,連れ出さ れ
連れ出さ れ,繋がる
タイタン に,繋がる
繋がる,カメラ
カメラ が,設営 さ れた
設営 さ れた,前
ドア の,前
前 に,立た さ れた
立た さ れた,
だって,可愛い
朱美 ちゃん,可愛い
怒った,顔
顔 も,可愛い
すごく,可愛い
可愛い じゃ ん,
南 くん は,閉じ 込めよう
自分 で,制御 でき なく なった
この,部屋
部屋 の,ドア
ドア の,鍵
鍵 を,制御 でき なく なった
制御 でき なく なった,日
日 から,閉じ 込めよう
萌 夢 ちゃん を,閉じ 込めよう
閉じ 込めよう なんて,し なく なった
し なく なった らしい,
なお,感じる
萌 夢 ちゃん の,カレー
カレー の,お 皿
お 皿 だけ,少ない
じゃがいも の,量
量 が,少ない
少ない ように,感じる
感じる,
うん,
ドア の,鍵
鍵 と か,温度 調整
エアコン の,温度 調整
温度 調整 と か,調整
音楽 の,ボリューム
ボリューム の,調整
調整 と か,革新 的な
全部,管理 さ れて て
タイタン で,管理 さ れて て
管理 さ れて て,革新 的な
正直,革新 的な
僕 の,部屋
部屋 なんか より,革新 的な
ずっと,革新 的な
革新 的な んだ よ,
私 と,気づいて なかった
南 くん は,気づいて なかった
その,畠山 課長
畠山 課長 の,存在
存在 に,気づいて なかった
気づいて なかった ので,感じ
不意打ち を,食らった
食らった ような,感じ
感じ だ,
私 は,詰まって しまった
思わず,詰まって しまった
言葉 が,詰まって しまった
詰まって しまった,
その,伝説
伝説 は,数しれない
数しれない けど,取って きて しまう
その,勢い
勢い で,取って きて しまう
仕事 も,取って きて しまう
取って きて しまう と,いう
いう,こと
こと だろう か,
それ を,考える
考える と,情けなく なって くる
なんだか,情けなく なって くる
ますます,情けなく なって くる
情けなく なって くる,
ひょっとして,泣いて いる の
泣いて いる の,
AI って,先行 し がちだ
言葉 ばかり が,先行 し がちだ
先行 し がちだ けど,もの
結局 の,ところ
ところ は,もの
人 が,作った
作った,もの
もの,
萌 夢,お 客 さん
お 客 さん,連れて きた
連れて きた よ〜,
そんな,女子 大 生
有望な,女子 大 生
女子 大 生 だったら,もん
是非,来て ほしい
うち の,会社
会社 に,来て ほしい
来て ほしい,もん
もん だ な,
ブーブー,
ここ に,いる の
いる の が,私
私 な んだ って,向き合う
ちゃんと,向き合う
向き合う,こと
こと さえ,できれば
できれば,い られる
私は私 で,い られる
い られる んだ,
私 は,思った
そう,思った
思った んだ,
私 なんて,
うん,わかった
今 の は,わかった
私 に も,わかった
わかった よ,
妄想 話 全開 に,なって しまう
なって しまう と,ない
それ は,ない
それ で,ない
説得 力 が,ない
ない,
朱美 ちゃん に,言わ なくて いい
余計な,こと
こと を,言わ なくて いい
言わ なくて いい から,
いつまでも,して
わたし の,こと
こと,して
子供 扱い,して
して,
顔 を,見 られ たく ない
見 られ たく ない らしく,わから ない
どんな,表情
表情 な の か,わから ない
ここ から は,わから ない
わから ない,
かしゃ,
ひょっとして,いう の
萌 夢 ちゃん が,いう の
なんとか,して くれる
して くれる って,思って いた
思って いた,相手
相手 と,いう の
いう の は,対して しれ ない
兄 の,南 くん
南 くん の,こと なく
こと なく で は,対して しれ ない
私 に,対して しれ ない
対して しれ ない だった の かも,
えっ,
こんなに,真っ直ぐで
真っ直ぐで,行動 的で
とっても,行動 的で
行動 的で,
どちら か と,いう
いう と,楽しんで いる
気分 転換 と,して
して,楽しんで いる
それ を,楽しんで いる
楽しんで いる ようだった,
たとえば,ない しれ ない
新人 教育 の,題材
題材 と,して
して,活かそう もの
この,資料
資料 を,活かそう もの
活かそう もの なら,ない しれ ない
これほど,完璧な
完璧な,もの
もの は,ない しれ ない
ない しれ ない かも,
もう,怒った
そんなに,怒った
怒った,顔
顔 ばかり,し
し ないで よ,
サツエイシッパイ,サツエイシッパイ
サツエイシッパイ,
かしゃ,
うん,
今日 の,晩 ごはん
晩 ごはん は,カレー
カレー な,
え,朱美 ちゃん
朱美 ちゃん,
こんな,自分
自分,見 たく ない
見 たく ない,
